,bath,balcony,total_sqft_new,area_type_sq_feet,availability_maped,location_maped,size_sqft,society_maped
6169,6.0,3.0,1000.0,1500.0,82,504,960.0,
6170,2.0,2.0,1201.0,1300.0,82,242,900.0,
6171,2.0,2.0,830.0,1100.0,31,496,900.0,270.0
6172,2.0,1.0,1165.0,1100.0,33,430,900.0,2471.0
6173,1.0,2.0,1100.0,1300.0,82,276,900.0,1066.0
6174,2.0,,1890.0,1100.0,82,81,1350.0,937.0
6175,3.0,2.0,1685.0,1300.0,82,800,1350.0,966.0
6176,4.0,3.0,3131.0,1300.0,82,1074,1800.0,2366.0
6177,2.0,1.0,1165.0,1300.0,82,236,900.0,
6178,2.0,1.0,827.0,1300.0,82,645,900.0,925.0
6179,2.0,0.0,396.0,1500.0,82,451,480.0,
6180,4.0,3.0,1200.0,1500.0,82,1219,640.0,
6181,1.0,0.0,635.0,1100.0,82,433,450.0,1680.0
6182,4.0,3.0,4000.0,1100.0,82,1296,640.0,1723.0
6183,2.0,1.0,1050.0,1300.0,82,1276,900.0,2220.0
6184,4.0,3.0,600.0,1100.0,82,363,800.0,
6185,3.0,2.0,1819.18,1300.0,79,599,1350.0,
6186,3.0,3.0,1500.0,1500.0,82,675,480.0,
6187,2.0,2.0,1500.0,1300.0,82,1308,1350.0,
6188,4.0,3.0,2850.0,1300.0,82,249,1350.0,838.0
6189,3.0,3.0,1751.0,1300.0,82,1004,1350.0,677.0
6190,6.0,1.0,4750.0,1300.0,32,1235,1800.0,1648.0
6191,2.0,1.0,1020.0,1300.0,34,277,900.0,1991.0
6192,2.0,1.0,1148.0,1300.0,82,1187,900.0,2015.0
6193,3.0,2.0,1856.0,1300.0,29,1180,1350.0,2288.0
6194,6.0,2.0,1754.0,1500.0,82,229,960.0,
6195,3.0,,4273.0,1500.0,82,41,480.0,
6196,2.0,1.0,1060.0,1300.0,82,165,900.0,
6197,2.0,2.0,1300.0,1100.0,82,518,900.0,
6198,4.0,0.0,3000.0,1100.0,82,547,640.0,
6199,2.0,2.0,1325.0,1300.0,82,242,900.0,826.0
6200,2.0,2.0,1261.0,1300.0,82,1063,900.0,127.0
6201,2.0,2.0,1100.0,1300.0,82,809,900.0,
6202,2.0,1.0,700.0,1100.0,82,1024,900.0,
6203,2.0,2.0,1675.0,1300.0,82,76,1350.0,666.0
6204,4.0,2.0,3400.0,1500.0,82,1214,640.0,
6205,5.0,3.0,3260.0,1300.0,29,724,1800.0,2302.0
6206,2.0,2.0,1180.0,1300.0,82,401,900.0,
6207,2.0,2.0,1160.0,1100.0,82,1219,900.0,2155.0
6208,3.0,2.0,1863.0,1300.0,82,687,1800.0,
6209,3.0,2.0,1914.0,1300.0,82,1061,1350.0,908.0
6210,3.0,2.0,1458.0,1300.0,82,183,1350.0,383.0
6211,4.0,2.0,1200.0,1500.0,82,1196,800.0,
6212,2.0,1.0,1105.0,1100.0,82,187,900.0,
6213,5.0,3.0,3035.0,1300.0,82,561,1350.0,2737.0
6214,6.0,3.0,1200.0,1500.0,82,222,960.0,
6215,3.0,,1662.0,1300.0,82,103,1350.0,511.0
6216,3.0,2.0,1556.0,1300.0,82,1305,1350.0,1775.0
6217,2.0,2.0,918.0,1300.0,82,621,900.0,509.0
6218,2.0,1.0,1455.0,1300.0,82,1076,1350.0,1262.0
6219,2.0,1.0,1205.0,1300.0,82,598,900.0,
6220,2.0,1.0,1194.0,1300.0,82,174,900.0,
6221,2.0,0.0,1200.0,1500.0,82,760,320.0,
6222,2.0,2.0,1100.0,1100.0,82,222,1350.0,1780.0
6223,3.0,2.0,1405.0,1300.0,82,1076,1350.0,1893.0
6224,2.0,1.0,929.0,1300.0,82,1153,900.0,1671.0
6225,5.0,,3436.0,1100.0,82,439,1800.0,253.0
6226,2.0,1.0,1035.0,1300.0,82,76,900.0,
6227,4.0,3.0,2100.0,1300.0,82,78,1800.0,
6228,2.0,1.0,1065.0,1300.0,21,314,900.0,2627.0
6229,3.0,0.0,1532.5,1300.0,75,222,1350.0,1617.0
6230,6.0,3.0,1500.0,1500.0,82,706,960.0,
6231,5.0,2.0,1200.0,1500.0,82,562,800.0,
6232,2.0,1.0,1093.0,1300.0,28,547,900.0,
6233,2.0,2.0,1250.0,1100.0,82,123,900.0,1181.0
6234,3.0,3.0,1680.0,1300.0,82,820,1350.0,238.0
6235,2.0,1.0,1146.0,1300.0,82,872,900.0,2176.0
6236,2.0,3.0,1250.0,1300.0,28,595,900.0,
6237,3.0,1.0,1451.0,1300.0,26,1021,1350.0,2791.0
6238,2.0,3.0,1424.0,1300.0,82,913,1350.0,665.0
6239,2.0,3.0,1435.0,1300.0,82,477,1350.0,1122.0
6240,1.0,0.0,658.0,1300.0,28,375,450.0,2048.0
6241,3.0,2.0,1300.0,1300.0,32,276,1350.0,
6242,2.0,2.0,1242.0,1300.0,82,1296,900.0,740.0
6243,3.0,3.0,1910.0,1300.0,82,820,1350.0,
6244,4.0,2.0,1610.0,1300.0,82,1305,1350.0,1711.0
6245,2.0,1.0,1127.0,1300.0,82,561,900.0,1850.0
6246,2.0,1.0,1075.0,1300.0,82,1305,1350.0,
6247,2.0,1.0,1155.0,1300.0,82,860,900.0,
6248,3.0,1.0,1280.0,1500.0,82,763,800.0,
6249,3.0,1.0,1250.0,1300.0,82,740,1350.0,2578.0
6250,4.0,2.0,2200.0,1500.0,35,755,480.0,1138.0
6251,3.0,1.0,2400.0,1100.0,82,271,480.0,
6252,2.0,2.0,876.0,1300.0,82,312,900.0,1582.0
6253,2.0,2.0,1850.0,1300.0,82,872,1350.0,
6254,2.0,3.0,1314.0,1300.0,28,651,900.0,124.0
6255,1.0,1.0,690.0,1300.0,53,994,450.0,225.0
6256,,,3550.0,1100.0,82,430,640.0,2215.0
6257,2.0,3.0,1230.0,1100.0,82,1143,900.0,917.0
6258,2.0,1.0,920.0,1300.0,36,277,900.0,1991.0
6259,3.0,3.0,1850.0,1100.0,82,1076,1350.0,60.0
6260,2.0,2.0,1073.0,1300.0,82,428,900.0,843.0
6261,3.0,3.0,1540.0,1300.0,82,800,1350.0,1152.0
6262,3.0,3.0,1550.0,1300.0,82,681,1350.0,987.0
6263,2.0,1.0,1198.0,1300.0,82,663,900.0,2139.0
6264,3.0,2.0,1656.0,1300.0,82,500,1350.0,870.0
6265,3.0,3.0,1900.0,1300.0,82,698,1350.0,1880.0
6266,3.0,2.0,1910.0,1100.0,82,1021,1350.0,512.0
6267,2.0,1.0,1003.0,1300.0,82,860,900.0,
6268,2.0,0.0,1098.0,1100.0,82,321,900.0,
6269,2.0,,1495.0,1300.0,82,1296,1350.0,2337.0
6270,3.0,2.0,2172.0,1300.0,42,1187,1350.0,561.0
6271,4.0,2.0,2400.0,1500.0,82,1074,640.0,
6272,1.0,2.0,1200.0,1500.0,82,1170,320.0,
6273,3.0,1.0,1548.0,1300.0,82,1296,1350.0,531.0
6274,5.0,,5400.0,1500.0,35,43,1120.0,
6275,5.0,0.0,2856.0,1300.0,30,1296,1800.0,1723.0
6276,3.0,1.0,1689.0,1300.0,33,556,1350.0,1747.0
6277,2.0,1.0,1031.0,1300.0,82,430,900.0,
6278,4.0,2.0,2119.0,1300.0,33,259,1800.0,1885.0
6279,2.0,2.0,1200.0,1500.0,30,1296,320.0,
6280,2.0,2.0,1060.0,1300.0,82,588,900.0,
6281,2.0,1.0,1100.0,1300.0,82,384,900.0,1791.0
6282,4.0,2.0,1350.0,1500.0,82,443,640.0,
6283,4.0,1.0,1050.0,1500.0,82,446,800.0,
6284,2.0,1.0,1250.0,1300.0,82,534,1350.0,1375.0
6285,2.0,2.0,1100.0,1300.0,36,77,900.0,
6286,2.0,1.0,1200.0,1500.0,29,1296,320.0,
6287,2.0,2.0,1420.0,1300.0,82,1091,1350.0,
6288,2.0,1.0,1500.0,1300.0,28,428,1350.0,765.0
6289,3.0,1.0,1942.0,1100.0,82,916,1350.0,2318.0
6290,3.0,2.0,1985.0,1300.0,30,518,1350.0,1414.0
6291,1.0,0.0,950.0,1300.0,28,1076,450.0,1088.0
6292,4.0,2.0,1200.0,1500.0,82,87,480.0,
6293,3.0,2.0,1752.0,1300.0,82,485,1350.0,2317.0
6294,3.0,2.0,1200.0,1500.0,82,90,640.0,
6295,5.0,1.0,1200.0,1500.0,82,796,800.0,
6296,2.0,2.0,1480.0,1300.0,82,924,1350.0,349.0
6297,4.0,1.0,600.0,1500.0,82,623,480.0,
6298,3.0,2.0,1826.0,1300.0,82,1076,1350.0,2085.0
6299,2.0,1.0,1035.0,1300.0,82,78,900.0,
6300,4.0,,2600.0,1100.0,82,1076,640.0,2020.0
6301,3.0,2.0,1667.0,1100.0,82,687,1350.0,
6302,2.0,2.0,934.0,1300.0,82,1187,900.0,323.0
6303,3.0,1.0,909.8733478026,1100.0,82,589,1350.0,
6304,2.0,1.0,1620.0,1300.0,82,794,1350.0,1470.0
6305,2.0,1.0,1070.0,1300.0,22,428,900.0,765.0
6306,5.0,3.0,3600.0,1100.0,82,556,800.0,
6307,2.0,2.0,1280.0,1300.0,28,1219,1350.0,
6308,2.0,2.0,1400.0,1300.0,82,1345,900.0,
6309,8.0,,1200.0,1500.0,82,1275,1120.0,
6310,2.0,1.0,1330.0,1100.0,82,1233,900.0,
6311,2.0,1.0,1012.0,1300.0,42,194,900.0,2349.0
6312,2.0,2.0,1611.0,1300.0,42,430,1350.0,554.0
6313,3.0,2.0,1405.0,1300.0,82,1296,1350.0,784.0
6314,3.0,3.0,1515.0,1300.0,82,1223,1350.0,2749.0
6315,4.0,2.0,1830.0,1300.0,82,1192,1350.0,1722.0
6316,3.0,0.0,1710.0,1100.0,82,653,1350.0,1520.0
6317,2.0,1.0,935.0,1100.0,82,183,900.0,2738.0
6318,3.0,2.0,2197.0,1300.0,28,599,1350.0,
6319,4.0,0.0,600.0,1500.0,82,1176,640.0,
6320,3.0,,1678.0,1300.0,82,1312,1350.0,924.0
6321,2.0,0.0,1410.0,1100.0,82,284,1350.0,1876.0
6322,2.0,2.0,1125.0,1300.0,82,599,900.0,259.0
6323,2.0,1.0,1191.0,1300.0,82,793,1350.0,2812.0
6324,2.0,2.0,1200.0,1300.0,82,1199,900.0,
6325,2.0,3.0,1525.0,1300.0,82,300,1350.0,1070.0
6326,3.0,3.0,1464.0,1300.0,82,644,1350.0,
6327,2.0,1.0,920.0,1300.0,30,1091,900.0,
6328,1.0,1.0,651.0,1100.0,82,1305,450.0,
6329,1.0,2.0,600.0,1300.0,82,327,900.0,1026.0
6330,1.0,1.0,645.0,1300.0,39,312,450.0,2514.0
6331,2.0,2.0,1185.0,1300.0,82,1187,900.0,1369.0
6332,2.0,1.0,1190.0,1300.0,36,433,900.0,2195.0
6333,2.0,0.0,91040.4,1500.0,82,522,320.0,
6334,5.0,0.0,2856.0,1300.0,30,1296,1800.0,1723.0
6335,2.0,3.0,1355.0,1300.0,82,1296,900.0,2754.0
6336,1.0,0.0,1200.0,1500.0,82,642,320.0,
6337,4.0,3.0,7000.0,1500.0,82,751,640.0,
6338,4.0,1.0,1200.0,1500.0,82,1024,960.0,
6339,2.0,1.0,500.0,1300.0,82,1306,450.0,1045.0
6340,3.0,3.0,1250.0,1300.0,82,278,1350.0,2480.0
6341,2.0,1.0,1480.0,1100.0,82,1219,1350.0,
6342,4.0,2.0,3300.0,1100.0,82,113,1800.0,2588.0
6343,,,1583.0,1300.0,36,642,1350.0,2546.0
6344,2.0,1.0,1206.0,1300.0,82,487,900.0,1548.0
6345,2.0,1.0,1357.0,1300.0,29,1009,900.0,1692.0
6346,2.0,1.0,925.0,1100.0,82,551,900.0,
6347,2.0,1.0,909.0,1300.0,82,78,900.0,1197.0
6348,5.0,2.0,3000.0,1500.0,82,1091,480.0,2482.0
6349,2.0,1.0,1100.0,1100.0,82,284,900.0,321.0
6350,5.0,2.0,3000.0,1500.0,36,807,640.0,
6351,2.0,1.0,1100.0,1300.0,82,1257,900.0,
6352,2.0,1.0,975.0,1300.0,82,1153,900.0,1363.0
6353,2.0,2.0,1306.0,1300.0,82,1004,900.0,853.0
6354,4.0,1.0,1200.0,1500.0,82,1043,640.0,
6355,1.0,1.0,610.0,1300.0,82,657,450.0,1198.0
6356,2.0,2.0,1484.0,1300.0,82,1305,1350.0,1777.0
6357,2.0,1.0,1125.0,1300.0,24,1024,900.0,2756.0
6358,2.0,1.0,1447.0,1300.0,33,259,900.0,1885.0
6359,5.0,1.0,2882.0,1300.0,30,1296,1800.0,1723.0
6360,4.0,0.0,750.0,1500.0,82,1257,640.0,
6361,3.0,1.0,2075.0,1300.0,82,751,1350.0,
6362,2.0,1.0,1250.0,1100.0,82,1147,900.0,1565.0
6363,2.0,2.0,1272.0,1300.0,82,546,900.0,
6364,3.0,2.0,1050.0,1500.0,82,208,640.0,
6365,2.0,1.0,625.0,1300.0,29,1247,900.0,
6366,2.0,2.0,840.0,1100.0,82,33,450.0,1523.0
6367,4.0,2.0,2502.0,1300.0,82,534,1800.0,2095.0
6368,1.0,1.0,583.0,1300.0,82,1033,450.0,1215.0
6369,2.0,1.0,900.0,1300.0,30,496,900.0,
6370,2.0,2.0,1115.0,1300.0,82,1076,900.0,
6371,2.0,2.0,1464.0,1300.0,82,502,900.0,
6372,3.0,1.0,2200.0,1100.0,35,675,480.0,
6373,1.0,1.0,750.0,1300.0,42,1296,450.0,1525.0
6374,3.0,3.0,1600.0,1300.0,82,820,1350.0,86.0
6375,2.0,2.0,1365.0,1300.0,82,334,1350.0,1920.0
6376,3.0,2.0,1300.0,1100.0,65,628,1350.0,
6377,1.0,0.0,1200.0,1100.0,82,753,160.0,
6378,2.0,2.0,1260.0,1300.0,82,547,900.0,19.0
6379,2.0,2.0,1190.0,1300.0,82,433,900.0,2131.0
6380,4.0,1.0,2480.0,1300.0,82,551,1350.0,2556.0
6381,3.0,2.0,1250.0,1300.0,36,1277,1350.0,
6382,3.0,0.0,1500.0,1100.0,82,653,1350.0,
6383,3.0,3.0,1510.0,1300.0,82,210,1350.0,1445.0
6384,2.0,1.0,1187.0,1300.0,44,76,900.0,
6385,2.0,1.0,1120.0,1300.0,82,751,900.0,1836.0
6386,2.0,0.0,1115.0,1300.0,54,1296,900.0,2323.0
6387,3.0,3.0,1717.0,1300.0,82,407,1350.0,464.0
6388,3.0,,2099.0,1100.0,82,850,1350.0,216.0
6389,2.0,2.0,1100.0,1300.0,82,690,900.0,
6390,1.0,0.0,1200.0,1500.0,82,528,160.0,
6391,2.0,1.0,1465.0,1100.0,82,222,1350.0,15.0
6392,1.0,0.0,1500.0,1500.0,82,736,160.0,
6393,4.0,1.0,4050.0,1500.0,82,969,800.0,
6394,2.0,1.0,1255.0,1300.0,82,518,1350.0,1532.0
6395,2.0,3.0,1220.0,1300.0,82,66,900.0,
6396,2.0,1.0,1065.0,1100.0,29,430,900.0,2471.0
6397,3.0,3.0,1765.0,1100.0,82,1156,1350.0,
6398,2.0,2.0,1281.0,1300.0,82,242,900.0,1527.0
6399,2.0,2.0,1210.0,1300.0,82,428,900.0,970.0
6400,2.0,3.0,1215.0,1000.0,82,653,900.0,157.0
6401,3.0,1.0,1200.0,1500.0,82,126,640.0,
6402,2.0,2.0,1237.0,1300.0,82,860,900.0,2118.0
6403,2.0,1.0,1300.0,1300.0,82,766,900.0,1507.0
6404,2.0,2.0,1105.0,1300.0,82,1296,900.0,1995.0
6405,2.0,2.0,1505.0,1300.0,82,312,1350.0,1865.0
6406,5.0,,3900.0,1300.0,82,526,1800.0,833.0
6407,2.0,3.0,1186.0,1100.0,82,200,900.0,2270.0
6408,3.0,1.0,900.0,1500.0,82,293,640.0,
6409,2.0,1.0,750.0,1300.0,82,706,900.0,2649.0
6410,2.0,2.0,1083.0,1100.0,82,1231,900.0,1933.0
6411,2.0,1.0,1430.0,1100.0,82,870,1350.0,
6412,2.0,2.0,1056.0,1300.0,82,1187,900.0,323.0
6413,3.0,3.0,2108.0,1300.0,82,1223,1350.0,51.0
6414,3.0,2.0,1650.0,1300.0,82,200,1350.0,343.0
6415,3.0,1.0,1220.0,1100.0,33,430,1350.0,2471.0
6416,2.0,1.0,1198.0,1300.0,82,1033,900.0,1215.0
6417,2.0,1.0,1190.0,1300.0,82,427,900.0,1716.0
6418,2.0,1.0,900.0,1100.0,65,628,900.0,
6419,4.0,2.0,2690.0,1300.0,42,587,1800.0,
6420,2.0,2.0,1340.0,1100.0,82,675,900.0,
6421,3.0,2.0,2940.0,1500.0,39,279,640.0,1701.0
6422,6.0,1.0,2400.0,1500.0,82,464,960.0,
6423,,,2324.0,1500.0,81,1296,1040.2963063184955,1984.0
6424,2.0,2.0,1260.0,1300.0,42,1305,900.0,844.0
6425,3.0,2.0,2254.0,1300.0,66,1180,1350.0,2288.0
6426,5.0,1.0,2990.0,1300.0,82,924,1350.0,350.0
6427,5.0,1.0,1800.0,1100.0,82,28,640.0,
6428,2.0,1.0,820.0,1100.0,82,589,900.0,59.0
6429,2.0,2.0,1296.0,1300.0,82,428,900.0,1446.0
6430,2.0,1.0,1190.0,1300.0,82,1219,900.0,
6431,2.0,1.0,1173.0,1300.0,42,1296,900.0,1525.0
6432,3.0,2.0,1800.0,1500.0,9,1078,480.0,
6433,2.0,0.0,1102.0,1100.0,82,1305,900.0,1835.0
6434,2.0,1.0,913.0,1300.0,82,1075,900.0,
6435,2.0,1.0,1176.0,1300.0,28,547,1350.0,
6436,3.0,,1620.0,1100.0,82,971,1350.0,2438.0
6437,3.0,,2968.0,1300.0,82,271,1350.0,1753.0
6438,2.0,3.0,1519.0,1300.0,18,1305,900.0,919.0
6439,2.0,2.0,1345.0,1300.0,82,556,900.0,2025.0
6440,3.0,2.0,1594.0,1300.0,42,407,1350.0,1616.0
6441,2.0,1.0,1250.0,1300.0,82,697,900.0,1921.0
6442,2.0,1.0,1056.0,1300.0,82,518,900.0,2829.0
6443,3.0,1.0,1200.0,1500.0,30,1296,480.0,
6444,1.0,0.0,1290.0,1500.0,82,738,320.0,
6445,2.0,1.0,1150.0,1100.0,82,120,900.0,
6446,2.0,1.0,1464.0,1300.0,82,114,900.0,1790.0
6447,2.0,1.0,1200.0,1500.0,82,131,640.0,
6448,2.0,0.0,861.0,1100.0,82,472,900.0,1355.0
6449,2.0,1.0,1047.0,1300.0,82,751,900.0,633.0
6450,2.0,0.0,1200.0,1500.0,82,768,320.0,
6451,10.0,,1200.0,1500.0,82,715,1600.0,
6452,2.0,1.0,1065.0,1100.0,82,541,900.0,
6453,3.0,3.0,2300.0,1100.0,82,1009,1350.0,1595.0
6454,2.0,1.0,1000.0,1300.0,82,1024,900.0,989.0
6455,3.0,1.0,1682.0,1300.0,82,778,1350.0,2303.0
6456,3.0,2.0,1756.0,1300.0,82,521,1350.0,
6457,4.0,2.0,4000.0,1500.0,82,173,800.0,
6458,4.0,2.0,1050.0,1300.0,82,1258,1800.0,
6459,2.0,1.0,1238.0,1300.0,82,1284,900.0,
6460,2.0,1.0,814.0,1300.0,82,368,900.0,2557.0
6461,2.0,1.0,1145.0,1100.0,82,392,900.0,777.0
6462,2.0,1.0,965.0,1300.0,82,1231,900.0,1300.0
6463,2.0,1.0,750.0,1300.0,82,396,900.0,
6464,2.0,2.0,1300.0,1100.0,82,200,1350.0,2639.0
6465,3.0,3.0,1590.0,1300.0,36,33,1350.0,956.0
6466,1.0,1.0,644.0,1300.0,53,238,450.0,1728.0
6467,2.0,1.0,982.0,1300.0,35,1296,900.0,1614.0
6468,2.0,2.0,1260.0,1300.0,82,576,900.0,
6469,3.0,2.0,1555.0,1300.0,82,1033,1350.0,1215.0
6470,4.0,1.0,2500.0,1100.0,82,993,640.0,
6471,2.0,2.0,1225.0,1300.0,29,653,900.0,
6472,2.0,1.0,1085.0,1300.0,82,433,900.0,1600.0
6473,3.0,2.0,1640.0,1300.0,82,1009,1350.0,380.0
6474,3.0,1.0,1595.0,1100.0,29,1187,1350.0,323.0
6475,2.0,2.0,1196.0,1300.0,82,1004,900.0,853.0
6476,3.0,1.0,1859.0,1300.0,35,1305,1350.0,1374.0
6477,2.0,1.0,1079.0,1300.0,74,81,900.0,2741.0
6478,1.0,1.0,550.0,1100.0,82,1112,900.0,
6479,2.0,1.0,1118.0,1300.0,82,1296,900.0,2137.0
6480,2.0,2.0,1198.0,1300.0,82,300,900.0,1872.0
6481,,,1162.5,1300.0,34,312,1350.0,2487.0
6482,4.0,2.0,1830.0,1300.0,82,1192,1350.0,1722.0
6483,2.0,1.0,1160.0,1300.0,62,211,900.0,344.0
6484,2.0,1.0,1485.0,1300.0,82,1144,1350.0,
6485,3.0,3.0,2070.0,1300.0,82,427,1350.0,690.0
6486,4.0,1.0,750.0,1500.0,82,231,960.0,
6487,2.0,0.0,957.0,1100.0,23,682,900.0,2647.0
6488,4.0,1.0,2400.0,1500.0,82,231,800.0,
6489,2.0,1.0,1268.0,1300.0,30,222,900.0,2620.0
6490,2.0,2.0,1450.0,1300.0,82,222,1350.0,1962.0
6491,2.0,2.0,1600.0,1100.0,82,816,1350.0,325.0
6492,2.0,1.0,1330.0,1300.0,82,1219,1350.0,113.0
6493,2.0,2.0,1355.0,1300.0,82,599,1350.0,1580.0
6494,2.0,2.0,1272.0,1300.0,82,546,900.0,
6495,2.0,1.0,1100.0,1300.0,82,89,900.0,1989.0
6496,3.0,2.0,1220.0,1300.0,82,1076,1350.0,
6497,2.0,1.0,1075.0,1300.0,82,334,900.0,
6498,2.0,1.0,800.0,1300.0,82,779,900.0,
6499,2.0,1.0,995.0,1300.0,82,1237,900.0,
6500,1.0,1.0,900.0,1100.0,82,1236,900.0,1474.0
6501,2.0,1.0,1140.0,1300.0,82,518,900.0,1785.0
6502,2.0,2.0,1480.0,1300.0,82,448,1350.0,
6503,2.0,2.0,1710.0,1300.0,36,937,1350.0,
6504,3.0,3.0,2106.0,1300.0,65,1180,1350.0,2288.0
6505,6.0,,2400.0,1500.0,82,1312,1440.0,
6506,2.0,,3800.0,1500.0,82,1055,480.0,1037.0
6507,3.0,2.0,800.0,1500.0,82,1228,480.0,
6508,2.0,,1602.0,1300.0,82,820,900.0,1882.0
6509,2.0,2.0,1660.0,1300.0,82,1076,1350.0,566.0
6510,3.0,2.0,1549.0,1300.0,82,430,1350.0,1910.0
6511,1.0,1.0,700.0,1300.0,47,820,450.0,2624.0
6512,2.0,1.0,1012.0,1300.0,30,194,900.0,2349.0
6513,3.0,1.0,1469.0,1300.0,42,820,1350.0,1636.0
6514,2.0,1.0,1216.0,1300.0,29,1296,900.0,1723.0
6515,2.0,1.0,1065.0,1300.0,82,430,900.0,366.0
6516,3.0,1.0,1411.0,1300.0,47,1187,1350.0,312.0
6517,2.0,2.0,1400.0,1300.0,82,938,900.0,2745.0
6518,3.0,2.0,1250.0,1300.0,82,554,1350.0,608.0
6519,2.0,3.0,1245.0,1300.0,82,518,900.0,
6520,2.0,1.0,1115.0,1300.0,82,346,900.0,769.0
6521,2.0,1.0,1000.0,1300.0,82,1257,900.0,542.0
6522,3.0,0.0,1580.0,1300.0,35,944,1350.0,661.0
6523,3.0,2.0,1800.0,1300.0,82,1153,1350.0,446.0
6524,2.0,2.0,1500.0,1300.0,82,834,900.0,392.0
6525,1.0,1.0,645.0,1300.0,39,312,450.0,2514.0
6526,3.0,2.0,1275.0,1300.0,34,735,1350.0,
6527,3.0,2.0,1494.0,1300.0,82,687,1350.0,708.0
6528,3.0,2.0,1949.0,1300.0,82,259,1350.0,1721.0
6529,2.0,1.0,1020.0,1300.0,82,183,900.0,1107.0
6530,2.0,1.0,883.0,1300.0,82,860,900.0,1624.0
6531,4.0,,3200.0,1100.0,82,923,1800.0,
6532,6.0,1.0,1680.0,1500.0,82,1219,960.0,
6533,6.0,2.0,2232.0,1500.0,82,860,1920.0,
6534,3.0,3.0,2010.0,1300.0,82,122,1350.0,
6535,2.0,2.0,1240.0,1300.0,82,1312,900.0,924.0
6536,2.0,1.0,1213.0,1300.0,82,71,900.0,
6537,3.0,3.0,1835.0,1300.0,82,527,1350.0,822.0
6538,10.0,3.0,1800.0,1500.0,82,554,1440.0,
6539,5.0,,2932.0,1300.0,82,222,1800.0,1096.0
6540,5.0,2.0,3425.0,1100.0,82,1296,640.0,
6541,2.0,0.0,945.0,1100.0,82,477,900.0,2273.0
6542,2.0,2.0,1504.0,1300.0,82,1082,1350.0,1404.0
6543,3.0,2.0,1569.0,1300.0,82,766,1350.0,1887.0
6544,3.0,2.0,1755.0,1300.0,82,521,1350.0,1686.0
6545,3.0,,1760.0,1300.0,82,1263,1350.0,826.0
6546,2.0,3.0,1240.0,1300.0,36,542,900.0,
6547,3.0,2.0,1450.0,1300.0,42,433,1350.0,2195.0
6548,2.0,0.0,1000.0,1300.0,82,66,900.0,1333.0
6549,1.0,1.0,3820.0,1500.0,82,1112,160.0,
6550,4.0,2.0,2000.0,1300.0,82,1201,2250.0,
6551,2.0,2.0,1215.0,1300.0,82,346,900.0,772.0
6552,6.0,2.0,26136.0,1500.0,82,63,800.0,
6553,3.0,3.0,1330.0,1300.0,82,1304,1350.0,
6554,2.0,1.0,1178.0,1300.0,29,1004,900.0,1678.0
6555,4.0,3.0,1500.0,1500.0,29,561,640.0,2714.0
6556,2.0,2.0,2040.0,1300.0,82,1114,900.0,40.0
6557,3.0,2.0,2000.0,1300.0,35,242,1350.0,
6558,2.0,1.0,1602.0,1300.0,36,1102,1350.0,2612.0
6559,4.0,1.0,1200.0,1500.0,82,46,640.0,
6560,2.0,2.0,1194.0,1300.0,82,948,900.0,1587.0
6561,3.0,1.0,1800.0,1100.0,82,613,1350.0,1584.0
6562,2.0,1.0,2400.0,1500.0,82,370,480.0,
6563,3.0,3.0,1700.0,1300.0,82,1076,1350.0,1253.0
6564,3.0,2.0,1200.0,1100.0,82,621,1350.0,509.0
6565,3.0,0.0,1500.0,1500.0,82,1241,480.0,2571.0
6566,3.0,2.0,1240.0,1500.0,82,686,480.0,479.0
6567,3.0,2.0,3000.0,1100.0,82,1296,480.0,
6568,3.0,3.0,1737.0,1100.0,82,681,1350.0,
6569,2.0,0.0,900.0,1500.0,82,1176,320.0,
6570,2.0,1.0,1280.0,1100.0,82,320,1350.0,1361.0
6571,2.0,2.0,1560.0,1300.0,82,300,900.0,439.0
6572,2.0,1.0,883.0,1300.0,82,667,900.0,
6573,2.0,1.0,750.0,1300.0,82,708,900.0,
6574,3.0,3.0,2400.0,1300.0,82,284,1800.0,840.0
6575,2.0,1.0,900.0,1300.0,82,261,900.0,1435.0
6576,2.0,1.0,1030.0,1300.0,82,547,900.0,
6577,3.0,2.0,1850.0,1300.0,82,76,1350.0,361.0
6578,3.0,1.0,1831.0,1100.0,82,534,1350.0,2080.0
6579,2.0,1.0,1095.0,1300.0,82,1005,900.0,
6580,2.0,1.0,1320.0,1100.0,33,430,1350.0,2471.0
6581,2.0,0.0,1272.5,1300.0,82,1076,1350.0,2221.0
6582,2.0,1.0,1000.0,1100.0,82,76,900.0,
6583,3.0,2.0,1820.0,1300.0,82,285,1350.0,1668.0
6584,2.0,1.0,1075.0,1300.0,82,275,1350.0,1669.0
6585,3.0,0.0,1500.0,1500.0,36,1176,480.0,
6586,1.0,0.0,360.0,1300.0,82,433,450.0,
6587,1.0,0.0,925.0,1300.0,82,651,450.0,1837.0
6588,2.0,1.0,1140.0,1300.0,65,428,900.0,1103.0
6589,2.0,2.0,1145.0,1300.0,38,318,900.0,
6590,3.0,3.0,1862.0,1300.0,82,986,1350.0,
6591,2.0,2.0,947.0,1300.0,82,6,900.0,
6592,4.0,2.0,7502.44556274,1100.0,82,773,1800.0,
6593,3.0,2.0,700.0,1500.0,82,313,480.0,
6594,2.0,2.0,1120.0,1300.0,82,657,900.0,
6595,3.0,3.0,2700.0,1100.0,82,1056,1350.0,
6596,2.0,2.0,1805.0,1300.0,82,653,1350.0,1350.0
